country,policyId,isNumeric,value,numericValue
Nicaragua,P101,False,Delivered separately,
Nicaragua,P102,False,Integrated in some health facilities,
Nicaragua,P103,False,Integrated in some health facilities,
Nicaragua,P104,False,Integrated in some health facilities,
Nicaragua,P105,False,Integrated in some health facilities,
Nicaragua,P106,False,Integrated in some health facilities,
Nicaragua,P107,False,Integrated in some health facilities,
Nicaragua,P108,False,Delivered separately,
Nicaragua,P109,False,Integrated in some health facilities,
Nicaragua,P110,False,Integrated in some health facilities,
Nicaragua,P111,False,Integrated in some health facilities,
Nicaragua,P112,False,Integrated in some health facilities,
Nicaragua,P113,False,Delivered separately,
Nicaragua,P114,False,On-going,
Nicaragua,P115,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Nicaragua,P116,False,No,
Nicaragua,P117,False,"Yes, fully adopted",
Nicaragua,P118,False,Implemented countrywide,
Nicaragua,P120,False,Yes,
Nicaragua,P121,False,In few  sites,
Niger,P55,False,Yes,
Niger,P56,False,Yes,
Niger,P57,False,Yes,
Niger,P58,False,Yes,
Niger,P59,False,Yes,
Niger,P60,False,Yes,
Niger,P61,False,Yes,
Niger,P62,False,Yes,
Niger,P64,False,Yes,
Niger,P65,False,Yes,
Niger,P66,False,Yes,
Niger,P67,False,Yes,
Niger,P69,False,Yes,
Niger,P70,False,Yes,
Niger,P72,False,Yes,
Niger,P73,False,Yes,
Niger,P74,False,Yes,
Niger,P75,False,No,
Niger,P76,False,No,
Niger,P77,False,No,
Niger,P78,False,No,
Niger,P79,False,No threshold; treat all regardless of CD4 count,
Niger,P80,False,Implemented countrywide,
Niger,P81,False,No,
Niger,P83,False,Yes,
Niger,P84,True,,0
Niger,P85,False,No,
Niger,P86,False,No,
Niger,P88,False,No,
Niger,P89,False,Yes,
Niger,P90,False,Every 3 months,
Niger,P91,False,Yes,
Niger,P92,False,Every 3 months,
Niger,P93,False,Yes,
Niger,P94,False,Treat all pregnant women and/or breastfeeding women for life,
Niger,P95,False,TDF/3TC/EFV,
Niger,P96,False,Fully integrated in all health facilities,
Niger,P97,False,Fully integrated in all health facilities,
Niger,P98,False,Fully integrated in all health facilities,
Niger,P99,False,Fully integrated in all health facilities,
Niger,P100,False,Fully integrated in all health facilities,
Niger,P101,False,Fully integrated in all health facilities,
Niger,P102,False,Delivered separately,
Niger,P103,False,Delivered separately,
Niger,P104,False,Integrated in some health facilities,
Niger,P105,False,Integrated in some health facilities,
Niger,P106,False,Fully integrated in all health facilities,
Niger,P107,False,Delivered separately,
Niger,P108,False,Delivered separately,
Niger,P109,False,Fully integrated in all health facilities,
Niger,P110,False,Integrated in some health facilities,
Niger,P111,False,Fully integrated in all health facilities,
Niger,P112,False,Integrated in some health facilities,
Niger,P113,False,Integrated in some health facilities,
Niger,P114,False,"Yes, completed",
Niger,P115,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Niger,P116,False,Yes,
Niger,P117,False,"Yes, fully adopted",
Niger,P118,False,Implemented countrywide,
Nigeria,P55,False,Yes,
Nigeria,P56,False,Yes,
Nigeria,P57,False,Yes,
Nigeria,P58,False,Yes,
Nigeria,P59,False,Yes,
Nigeria,P60,False,Yes,
Nigeria,P61,False,Yes,
Nigeria,P62,False,Yes,
Nigeria,P64,False,Yes,
Nigeria,P65,False,Yes,
Nigeria,P66,False,Yes,
Nigeria,P67,False,Yes,
Nigeria,P69,False,Yes,
Nigeria,P70,False,Yes,
Nigeria,P71,False,Yes,
Nigeria,P72,False,Yes,
Nigeria,P73,False,Yes,
Nigeria,P74,False,Yes,
Nigeria,P75,False,"Yes, completed",
Nigeria,P76,False,"Yes, completed",
Nigeria,P77,False,"Yes, completed",
Nigeria,P78,False,"Yes, completed",
Nigeria,P79,False,No threshold; treat all regardless of CD4 count,
Nigeria,P80,False,Implemented countrywide,
Nigeria,P83,False,Yes,
Nigeria,P84,True,,2
Nigeria,P85,False,No,
Nigeria,P86,False,No,
Nigeria,P87,False,At pilot sites,
Nigeria,P88,False,Yes,
Nigeria,P89,False,Yes,
Nigeria,P90,False,Every 3 months,
Nigeria,P91,False,Yes,
Nigeria,P92,False,Every 3 months,
Nigeria,P93,False,Yes,
Nigeria,P94,False,Treat all pregnant women and/or breastfeeding women for life,
Nigeria,P95,False,TDF/3TC/DTG,
Nigeria,P96,False,Integrated in some health facilities,
Nigeria,P97,False,Integrated in some health facilities,
Nigeria,P98,False,Integrated in some health facilities,
Nigeria,P99,False,Fully integrated in all health facilities,
Nigeria,P100,False,Integrated in some health facilities,
Nigeria,P101,False,Integrated in some health facilities,
Nigeria,P102,False,Delivered separately,
Nigeria,P103,False,Delivered separately,
Nigeria,P104,False,Integrated in some health facilities,
Nigeria,P105,False,Integrated in some health facilities,
Nigeria,P106,False,Delivered separately,
Nigeria,P107,False,Integrated in some health facilities,
Nigeria,P108,False,Integrated in some health facilities,
Nigeria,P109,False,Fully integrated in all health facilities,
Nigeria,P110,False,Fully integrated in all health facilities,
Nigeria,P111,False,Fully integrated in all health facilities,
Nigeria,P112,False,Fully integrated in all health facilities,
Nigeria,P113,False,Integrated in some health facilities,
Nigeria,P114,False,"Yes, completed",
Nigeria,P115,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Nigeria,P116,False,Yes,
Nigeria,P117,False,"Yes, partially adopted",
Nigeria,P118,False,Implemented in few  treatment sites,
Nigeria,P119,False,Implemented countrywide,
Nigeria,P120,False,Yes,
Nigeria,P121,False,Countrywide,
Niue,P55,False,Yes,
Niue,P56,False,Yes,
Niue,P57,False,Yes,
Niue,P58,False,Yes,
Niue,P63,False,Yes,
Niue,P64,False,Yes,
Niue,P65,False,Yes,
Niue,P74,False,No,
Niue,P75,False,No,
Niue,P76,False,No,
Niue,P77,False,No,
Niue,P78,False,No,
Niue,P79,False,No threshold; treat all regardless of CD4 count,
Niue,P80,False,Implemented countrywide,
Niue,P83,False,Yes,
Niue,P84,True,,1
Niue,P85,False,No,
Niue,P86,False,No,
Niue,P88,False,No,
Niue,P89,False,No,
Niue,P91,False,No,
Niue,P93,False,No,
Niue,P94,False,Treat all pregnant women and/or breastfeeding women for life,
Niue,P95,False,TDF/3TC/EFV,
Niue,P96,False,Fully integrated in all health facilities,
Niue,P97,False,Fully integrated in all health facilities,
Niue,P98,False,Fully integrated in all health facilities,
Niue,P99,False,Fully integrated in all health facilities,
Niue,P100,False,Fully integrated in all health facilities,
Niue,P101,False,Fully integrated in all health facilities,
Niue,P102,False,Fully integrated in all health facilities,
Niue,P103,False,Fully integrated in all health facilities,
Niue,P104,False,Fully integrated in all health facilities,
Niue,P105,False,Fully integrated in all health facilities,
Niue,P106,False,Fully integrated in all health facilities,
Niue,P107,False,Fully integrated in all health facilities,
Niue,P108,False,Fully integrated in all health facilities,
Niue,P109,False,Fully integrated in all health facilities,
Niue,P110,False,Fully integrated in all health facilities,
Niue,P111,False,Fully integrated in all health facilities,
Niue,P112,False,Fully integrated in all health facilities,
Niue,P113,False,Fully integrated in all health facilities,
North Macedonia,P79,False,No threshold; treat all regardless of CD4 count,
North Macedonia,P80,False,Implemented countrywide,
Norway,P79,False,No threshold; treat all regardless of CD4 count,
Norway,P80,False,Implemented countrywide,
Norway,P94,False,Treat all pregnant women and/or breastfeeding women for life,
Oman,P55,False,Yes,
Oman,P56,False,Yes,
Oman,P57,False,Yes,
Oman,P58,False,Yes,
Oman,P63,False,Yes,
Oman,P65,False,Yes,
Oman,P72,False,Yes,
Oman,P73,False,Yes,
Oman,P74,False,Yes,
Oman,P75,False,"Yes, completed",
Oman,P76,False,"Yes, completed",
Oman,P77,False,"Yes, completed",
Oman,P78,False,"Yes, completed",
Oman,P79,False,No threshold; treat all regardless of CD4 count,
Oman,P80,False,Implemented countrywide,
Oman,P83,False,No,
Oman,P84,True,,0
Oman,P85,False,No,
Oman,P86,False,No,
Oman,P88,False,No,
Oman,P89,False,Yes,
Oman,P90,False,Every 3 months,
Oman,P91,False,Yes,
Oman,P92,False,Once a month,
Oman,P93,False,Yes,
Oman,P94,False,Treat all pregnant women and/or breastfeeding women for life,
Oman,P95,False,TDF/3TC/EFV,
Oman,P96,False,Integrated in some health facilities,
Oman,P97,False,Integrated in some health facilities,
Oman,P98,False,Integrated in some health facilities,
Oman,P99,False,Fully integrated in all health facilities,
Oman,P100,False,Integrated in some health facilities,
Oman,P101,False,Delivered separately,
Oman,P102,False,Integrated in some health facilities,
Oman,P103,False,Integrated in some health facilities,
Oman,P104,False,Integrated in some health facilities,
Oman,P105,False,Integrated in some health facilities,
Oman,P106,False,Delivered separately,
Oman,P107,False,Integrated in some health facilities,
Oman,P108,False,Integrated in some health facilities,
Oman,P109,False,Integrated in some health facilities,
Oman,P110,False,Delivered separately,
Oman,P111,False,Delivered separately,
Oman,P112,False,Delivered separately,
Oman,P113,False,Delivered separately,
Oman,P114,False,On-going,
Oman,P115,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Oman,P116,False,Yes,
Oman,P117,False,"Yes, partially adopted",
Oman,P118,False,Other,
Oman,P119,False,Implemented countrywide,
Oman,P120,False,Yes,
Oman,P121,False,Countrywide,
Pakistan,P55,False,Yes,
Pakistan,P57,False,Yes,
Pakistan,P63,False,Yes,
Pakistan,P64,False,Yes,
Pakistan,P65,False,Yes,
Pakistan,P66,False,Yes,
Pakistan,P67,False,Yes,
Pakistan,P68,False,Yes,
Pakistan,P70,False,Yes,
Pakistan,P71,False,Yes,
Pakistan,P73,False,Yes,
Pakistan,P74,False,Yes,
Pakistan,P75,False,On-going,
Pakistan,P76,False,On-going,
Pakistan,P77,False,On-going,
Pakistan,P78,False,On-going,
Pakistan,P79,False,No threshold; treat all regardless of CD4 count,
Pakistan,P80,False,Implemented countrywide,
Pakistan,P83,False,Yes,
Pakistan,P84,True,,4
Pakistan,P85,False,No,
Pakistan,P86,False,Yes,
Pakistan,P87,False,Other,
Pakistan,P88,False,No,
Pakistan,P89,False,Yes,
Pakistan,P90,False,Every 3 months,
Pakistan,P91,False,Yes,
Pakistan,P92,False,Once a month,
Pakistan,P93,False,No,
Pakistan,P94,False,Treat all pregnant women and/or breastfeeding women for life,
Pakistan,P95,False,TDF/3TC/EFV,
Pakistan,P96,False,Integrated in some health facilities,
Pakistan,P97,False,Delivered separately,
Pakistan,P98,False,Integrated in some health facilities,
Pakistan,P99,False,Fully integrated in all health facilities,
Pakistan,P100,False,Integrated in some health facilities,
Pakistan,P101,False,Integrated in some health facilities,
Pakistan,P102,False,Delivered separately,
Pakistan,P103,False,Delivered separately,
Pakistan,P104,False,Integrated in some health facilities,
Pakistan,P106,False,Delivered separately,
Pakistan,P107,False,Delivered separately,
Pakistan,P108,False,Delivered separately,
Pakistan,P109,False,Integrated in some health facilities,
Pakistan,P110,False,Integrated in some health facilities,
Pakistan,P111,False,Integrated in some health facilities,
Pakistan,P112,False,Delivered separately,
Pakistan,P113,False,Integrated in some health facilities,
Pakistan,P114,False,On-going,
Pakistan,P115,False,No,
Pakistan,P116,False,No,
Pakistan,P117,False,No,
Pakistan,P120,False,Yes,
Pakistan,P121,False,Countrywide,
Palau,P74,False,Yes,
Palau,P75,False,Other,
Palau,P79,False,No threshold; treat all regardless of CD4 count,
Palau,P80,False,Implemented countrywide,
Palau,P93,False,No,
Palau,P94,False,Treat all pregnant women and/or breastfeeding women for life,
Palau,P95,False,TDF/3TC/EFV,
Palau,P96,False,Integrated in some health facilities,
Palau,P97,False,Fully integrated in all health facilities,
Palau,P98,False,Integrated in some health facilities,
Palau,P99,False,Integrated in some health facilities,
Palau,P100,False,Fully integrated in all health facilities,
Palau,P101,False,Fully integrated in all health facilities,
Palau,P102,False,Delivered separately,
Palau,P103,False,Fully integrated in all health facilities,
Palau,P104,False,Delivered separately,
Palau,P105,False,Fully integrated in all health facilities,
Palau,P106,False,Delivered separately,
Palau,P107,False,Delivered separately,
Palau,P108,False,Delivered separately,
Palau,P109,False,Fully integrated in all health facilities,
Palau,P110,False,Delivered separately,
Palau,P111,False,Delivered separately,
Palau,P112,False,Delivered separately,
Palau,P113,False,Delivered separately,
Panama,P55,False,Yes,
Panama,P56,False,Yes,
Panama,P57,False,Yes,
Panama,P63,False,Yes,
Panama,P65,False,Yes,
Panama,P66,False,Yes,
Panama,P67,False,Yes,
Panama,P70,False,Yes,
Panama,P72,False,Yes,
Panama,P73,False,Yes,
Panama,P74,False,Yes,
Panama,P75,False,Other,
Panama,P79,False,No threshold; treat all regardless of CD4 count,
Panama,P80,False,Implemented countrywide,
Panama,P81,False,Yes,
Panama,P82,False,Recommending treat all later in 2017,
Panama,P83,False,Yes,
Panama,P84,True,,37
Panama,P85,False,No,
Panama,P86,False,No,
Panama,P88,False,No,
Panama,P89,False,Yes,
Panama,P90,False,Every 6 months,
Panama,P91,False,Yes,
Panama,P92,False,Once a month,
Panama,P93,False,Yes,
Panama,P94,False,Treat all pregnant women and/or breastfeeding women for life,
Panama,P95,False,TDF/3TC/EFV,
Panama,P96,False,Fully integrated in all health facilities,
Panama,P97,False,Integrated in some health facilities,
Panama,P98,False,Fully integrated in all health facilities,
Panama,P99,False,Fully integrated in all health facilities,
Panama,P100,False,Integrated in some health facilities,
Panama,P101,False,Integrated in some health facilities,
Panama,P102,False,Fully integrated in all health facilities,
Panama,P103,False,Delivered separately,
Panama,P104,False,Integrated in some health facilities,
Panama,P105,False,Integrated in some health facilities,
Panama,P106,False,Integrated in some health facilities,
Panama,P107,False,Delivered separately,
Panama,P108,False,Delivered separately,
Panama,P109,False,Integrated in some health facilities,
Panama,P110,False,Integrated in some health facilities,
Panama,P111,False,Integrated in some health facilities,
Panama,P112,False,Integrated in some health facilities,
Panama,P113,False,Integrated in some health facilities,
Panama,P114,False,"Yes, completed",
Panama,P115,False,"Yes, rapid initiation within 7 days of HIV diagnosis",
Panama,P116,False,Yes,
Panama,P117,False,"Yes, fully adopted",
Panama,P118,False,Implemented countrywide,
Panama,P119,False,Implemented in many  treatment sites,
Panama,P120,False,Yes,
Panama,P121,False,Countrywide,
Papua New Guinea,P55,False,Yes,
Papua New Guinea,P56,False,Yes,
Papua New Guinea,P57,False,Yes,
Papua New Guinea,P58,False,Yes,
Papua New Guinea,P59,False,Yes,
Papua New Guinea,P60,False,Yes,
Papua New Guinea,P61,False,Yes,
Papua New Guinea,P62,False,Yes,
Papua New Guinea,P64,False,Yes,
Papua New Guinea,P65,False,Yes,
Papua New Guinea,P66,False,Yes,
Papua New Guinea,P67,False,Yes,
Papua New Guinea,P68,False,Yes,
Papua New Guinea,P69,False,Yes,
Papua New Guinea,P70,False,Yes,
Papua New Guinea,P72,False,Yes,
Papua New Guinea,P73,False,Yes,
Papua New Guinea,P74,False,Yes,
Papua New Guinea,P75,False,"Yes, completed",
Papua New Guinea,P76,False,"Yes, completed",
Papua New Guinea,P77,False,"Yes, completed",
Papua New Guinea,P78,False,"Yes, completed",
Papua New Guinea,P79,False,No threshold; treat all regardless of CD4 count,
Papua New Guinea,P80,False,Implemented countrywide,
Papua New Guinea,P81,False,Yes,
Papua New Guinea,P83,False,Yes,
Papua New Guinea,P85,False,No,
Papua New Guinea,P86,False,No,
Papua New Guinea,P88,False,Yes,
Papua New Guinea,P89,False,Yes,
Papua New Guinea,P90,False,Every 3 months,
Papua New Guinea,P91,False,Yes,
Papua New Guinea,P92,False,Once a month,
Papua New Guinea,P93,False,Yes,
Papua New Guinea,P94,False,Treat all pregnant women and/or breastfeeding women for life,
Papua New Guinea,P95,False,TDF/3TC/EFV,
Papua New Guinea,P96,False,Fully integrated in all health facilities,
Papua New Guinea,P97,False,Fully integrated in all health facilities,
Papua New Guinea,P98,False,Fully integrated in all health facilities,
Papua New Guinea,P99,False,Fully integrated in all health facilities,
Papua New Guinea,P100,False,Fully integrated in all health facilities,
Papua New Guinea,P101,False,Fully integrated in all health facilities,
Papua New Guinea,P102,False,Fully integrated in all health facilities,
Papua New Guinea,P103,False,Fully integrated in all health facilities,
Papua New Guinea,P104,False,Fully integrated in all health facilities,
Papua New Guinea,P105,False,Fully integrated in all health facilities,
Papua New Guinea,P106,False,Fully integrated in all health facilities,
